Year,Area,MPA_Status,meannpp,senpp,meanorbv,seorbv,meansst,sesst,meanmaxsst,semaxsst,meanwh,sewh
2013,Ten Mile,REF,2055.857191,46.49181975,271.7781006,9.045881267,10.72119619,0.039799112,17.22893996,0.157163337,1.528981276,0.02622845
2014,Anacapa Island,MPA,813.7223956,26.58524253,41.86810369,2.718917741,18.29829533,0.019750861,22.27702433,0.093339244,0.711567302,0.011890184
2014,Anacapa Island,REF,767.2045024,47.10820978,35.85103779,2.377233994,18.49758271,0.124971993,23.41815614,0.296106289,0.691715516,0.011416273
2014,Ano Nuevo,MPA,1686.315185,29.71805055,243.1163334,14.76758128,14.14240073,0.033912959,18.55939791,0.035097677,1.482968029,0.034373888
2014,Ano Nuevo,REF,1874.368789,99.44299537,221.0291348,12.60611627,14.028562,0.049702005,18.38699427,0.22520363,1.498612317,0.032078081
2014,Bodega Head,MPA,2139.896579,115.5261053,254.9164313,13.3850294,13.25201238,0.036907578,18.32999808,0.022759003,1.604479558,0.032389105
2014,Bodega Head,REF,2158.835519,48.59904677,276.2673733,22.60076391,13.3787025,0.079865308,18.28030993,0.067054393,1.514843879,0.037171287
2014,Carrington Point,MPA,1392.980822,26.23987019,52.15941125,2.346123235,16.38067224,0.034179814,21.2889461,0.158784386,0.756228291,0.006341525
2014,Carrington Point,REF,1460.140525,42.59466218,50.59276247,2.872107845,16.46518888,0.053754599,20.84215659,0.112887665,0.731392791,0.008412949
2014,Piedras Blancas,MPA,1504.030357,37.70061053,270.3861489,12.27854557,14.81691374,0.035347859,18.95510352,0.032057695,1.581021101,0.022209655
2014,Piedras Blancas,REF,1565.714123,28.50908498,134.0865998,7.849892086,15.01836486,0.044588301,19.26492616,0.047019061,1.118539766,0.013672132
2014,Point Buchon,MPA,1508.720482,73.89254433,241.4087069,19.24540729,15.28531263,0.064677436,23.49463675,0.635698672,1.494016984,0.03778589
2014,Point Buchon,REF,1567.882368,39.51549051,247.8358636,15.9371839,15.09556673,0.026939519,20.61578909,0.007790393,1.528055717,0.031820137
2014,Point Lobos,MPA,1290.032621,61.860031,224.8753917,18.59114087,14.09272343,0.040371937,18.48753114,0.229017283,1.558871289,0.044336888
2014,Point Lobos,REF,1302.236803,79.72678657,242.5890484,17.65320997,14.32165057,0.071357169,18.047199,0.073341972,1.603376197,0.038203503
2014,Cape Mendocino,MPA,1335.418747,12.87210581,627.0243323,30.64698204,11.76760417,0.011815952,16.80602138,0.0262122,2.030161065,0.045272678
2014,Cape Mendocino,REF,1606.304761,17.32948981,635.283812,21.98156232,11.85753509,0.015605279,16.87898123,0.022712104,2.044910183,0.029996757
2014,South La Jolla,MPA,945.4625156,35.27577619,101.9021528,7.597920362,19.53337418,0.021882254,24.61453709,0.075545613,1.048695981,0.014859879
2014,South La Jolla,REF,768.5449011,16.33455398,107.868171,10.46595089,19.56946778,0.030703837,24.719902,0.115061344,1.051426795,0.017745821
2014,Stewarts Point,MPA,1329.052585,80.43141497,229.3847597,13.19840233,12.878842,0.021084926,18.18002875,0.158447577,1.52774093,0.036706197
2014,Stewarts Point,REF,1694.719872,111.3497824,196.1006708,10.15083888,13.11723735,0.044567824,18.2112525,0.055806226,1.406985526,0.032043465
2014,Swamis,MPA,1123.965068,61.24921491,72.6056154,6.645898555,20.01423675,0.030244834,24.82093013,0.106460422,0.850099527,0.013245849
2014,Swamis,REF,1294.441849,117.199832,71.47957698,5.588198364,20.061136,0.06102735,24.92634655,0.100846879,0.845226414,0.010491442
2014,Ten Mile,MPA,2023.480448,145.4693873,325.4004532,20.50884996,13.16077435,0.020028391,17.9439568,0.235528112,1.585840764,0.054268046
2014,Ten Mile,REF,2283.32371,45.27028554,375.8758011,17.27344705,13.07221602,0.012518424,19.35596121,0.354324682,1.599201387,0.038892619
2015,Anacapa Island,MPA,603.9509147,6.13774255,35.33201364,2.773319291,18.213561,0.01405303,24.55977583,0.196334372,0.67680883,0.014059257
2015,Anacapa Island,REF,583.1131172,18.07806049,29.54159756,2.25618725,18.43209729,0.04583297,24.87809829,0.22280934,0.658423375,0.014078059
2015,Ano Nuevo,MPA,1730.172402,20.41356519,220.8917653,24.73265291,13.80822291,0.007272897,18.20162509,0.059218473,1.368796123,0.03869572
2015,Ano Nuevo,REF,2154.852789,103.1281193,210.08135,20.88410206,13.80183727,0.041676646,17.62548709,0.060544438,1.397805179,0.037774452
2015,Bodega Head,MPA,2252.170023,43.06563343,283.5713165,31.66350233,13.01275762,0.02705645,18.53671731,0.202259566,1.494950153,0.041880465
2015,Bodega Head,REF,2473.787686,48.73298852,308.1788628,45.82062356,13.11907971,0.047723621,21.43010493,1.038194088,1.432389808,0.044530701
2015,Carrington Point,MPA,1280.044465,12.1008846,45.5186325,1.754536534,16.70569905,0.011023313,22.75617633,0.149558113,0.749614368,0.008476808
2015,Carrington Point,REF,1362.69482,55.73705607,41.50900768,2.191289924,16.68529818,0.013993847,23.34368724,0.504940115,0.709589087,0.010087071
2015,Piedras Blancas,MPA,1528.081905,24.81846786,257.3352908,17.86072508,14.76959658,0.005561412,22.48145739,0.272501883,1.525718545,0.024761032
2015,Piedras Blancas,REF,1410.290192,21.10330181,100.6560621,4.909489736,14.6746123,0.01295277,22.03601176,0.226088015,1.097271962,0.013937786
2015,Point Buchon,MPA,1382.883993,38.02376111,228.3467144,29.6219415,15.32714038,0.02715563,21.460981,0.11122003,1.457149216,0.043567829
2015,Point Buchon,REF,1712.239335,42.61186873,235.8081578,26.2659915,15.31052609,0.006679167,21.99062364,0.096657477,1.485263165,0.039686039
2015,Point Lobos,MPA,1337.264127,97.63101197,241.2239989,28.45187872,14.07543886,0.046779695,18.98513671,0.396463384,1.508065647,0.048617526
2015,Point Lobos,REF,1365.580836,51.01490887,246.7092683,25.02082594,14.28491379,0.094768382,19.10597286,0.32320534,1.545431081,0.043936766
2015,Cape Mendocino,MPA,1262.922245,12.67362579,634.0750015,57.96206524,11.72890275,0.020908742,19.62350165,0.733760472,2.064884162,0.043040767
2015,Cape Mendocino,REF,1493.006654,13.24155467,599.6301645,36.20361165,11.99771313,0.016681297,17.67883268,0.185392076,2.103476056,0.02840741
2015,South La Jolla,MPA,829.6117061,13.31587985,108.4606941,8.648459112,19.35659673,0.015151347,24.96809209,0.021247424,1.040206125,0.019297187
2015,South La Jolla,REF,722.7856925,4.417555071,119.2835859,10.88010842,19.48384611,0.022127751,25.33853133,0.113325495,1.045528641,0.022204011
2015,Stewarts Point,MPA,2280.079936,662.9335858,240.2019015,30.76128562,12.54765888,0.022287357,17.49535863,0.160023962,1.419148903,0.047696748
2015,Stewarts Point,REF,2269.463158,85.92731772,204.3927397,23.26384161,12.6754294,0.029564395,25.814,1.506997899,1.302930033,0.040612593
2015,Swamis,MPA,954.3952441,51.2457763,77.1416004,7.392094986,19.61160775,0.015725139,25.40029375,0.074202504,0.83989916,0.017439539
2015,Swamis,REF,1237.831642,109.3718409,78.91830621,6.006849328,19.61456191,0.016732756,25.75651282,0.183029821,0.847302439,0.013742411
2015,Ten Mile,MPA,2538.033218,73.30843668,293.6940068,34.58236089,12.551441,0.034094156,20.0535535,1.301712792,1.617074473,0.054636481
2015,Ten Mile,REF,2608.45653,48.48677716,362.3619742,37.53234025,12.66682335,0.012431254,20.59662788,0.726343653,1.607511388,0.038944196
2016,Anacapa Island,MPA,1278.121578,20.02510524,53.86074969,4.220268187,16.98603583,0.012389951,22.7474995,0.108633541,0.754661623,0.018392775
2016,Anacapa Island,REF,1391.0734,114.3956387,44.82639374,3.235094455,17.158048,0.035212501,23.13504871,0.169030303,0.725465355,0.01631481
2016,Ano Nuevo,MPA,1803.604313,39.0146376,322.9478854,23.24649383,12.91796555,0.017613744,16.15028036,0.027174884,1.776541367,0.056935201
2016,Ano Nuevo,REF,2089.064025,112.9634202,297.5476527,18.11619726,13.11567541,0.047600158,16.63269082,0.126441449,1.779733401,0.048868868
2016,Bodega Head,MPA,1976.804221,71.06560418,317.283844,19.63139058,12.21717162,0.011774734,16.04657669,0.04966633,1.900670871,0.051413724
2016,Bodega Head,REF,1975.23728,49.04327187,354.6952846,31.44701385,12.28442961,0.034005495,16.73890986,0.37971786,1.809487779,0.059840054
2016,Carrington Point,MPA,1732.989954,23.14979041,57.22139283,1.695452283,15.34186686,0.010133135,19.77945129,0.126848775,0.811779861,0.011181634
2016,Carrington Point,REF,1707.91129,31.94078827,45.91862894,2.212346666,15.25823353,0.00864672,19.55563018,0.038777884,0.762831429,0.01366873
2016,Piedras Blancas,MPA,1424.328776,26.30288636,355.2652851,19.14244564,13.38900165,0.012927786,19.45791403,0.74388391,1.843092516,0.032352914
2016,Piedras Blancas,REF,1625.291851,36.797366,141.7089094,7.539890804,13.38070856,0.010965918,16.45036716,0.026526598,1.286357318,0.020709835
2016,Point Buchon,MPA,1831.743598,101.5131686,291.0479041,25.44109179,13.61112138,0.037317442,16.96389375,0.148586307,1.730039903,0.054146934
2016,Point Buchon,REF,1885.800244,40.40294988,299.371094,24.33478487,13.66377264,0.026816702,16.73983491,0.124782378,1.761949448,0.048580276
2016,Point Lobos,MPA,1292.794153,138.9508575,342.4250972,34.11335688,13.13303457,0.027784772,19.88351286,0.062938564,1.869572789,0.063799276
2016,Point Lobos,REF,1286.545298,146.1494205,355.4706053,31.66087499,13.26914029,0.085962822,19.35282686,0.436831695,1.946321017,0.060774075
2016,Cape Mendocino,MPA,1315.577513,18.12659976,650.3580996,27.89409087,11.56134713,0.01222479,16.2450925,0.483941207,2.400690893,0.047977948
2016,Cape Mendocino,REF,1568.87838,25.18876948,667.2826436,19.33406285,11.76048372,0.007547466,17.28806619,0.53562591,2.427986576,0.031911226
2016,South La Jolla,MPA,1204.657725,24.15747206,170.1487751,13.70700866,18.46982482,0.022538571,25.88885127,0.455825878,1.218569919,0.028215488
2016,South La Jolla,REF,1096.765331,9.758110492,184.5314855,17.23981482,18.57769267,0.023530397,26.21195944,0.358040203,1.217916611,0.032245019
2016,Stewarts Point,MPA,1126.460227,95.73099481,284.5382275,21.14982136,11.7659985,0.025410154,17.773521,0.968660089,1.791065932,0.059109654
2016,Stewarts Point,REF,1397.904423,72.2855322,247.5662949,18.13832448,11.84609325,0.013605473,15.817,0.032559348,1.650108502,0.052604082
2016,Swamis,MPA,1510.578552,104.7669315,121.1540047,12.95743532,18.77472,0.030211341,27.63459463,0.565146432,0.960724628,0.025937974
2016,Swamis,REF,1830.426378,167.8479916,118.3193332,10.40937042,18.890887,0.018088071,26.67911873,0.469883636,0.955813529,0.019913697
2016,Ten Mile,MPA,1882.220699,90.57273656,347.1346226,22.78014074,12.28101875,0.045892106,16.9576089,0.497011983,1.889768972,0.061571098
2016,Ten Mile,REF,2097.454882,54.45118529,372.6800804,18.59738459,12.31157467,0.017202939,16.09356404,0.287016523,1.898915319,0.045521987
2017,Anacapa Island,MPA,1112.431013,36.33057383,45.77554503,3.551226952,16.8666765,0.011100036,22.14241033,0.042433916,0.710574587,0.015073722
2017,Anacapa Island,REF,1013.962942,48.33339003,37.5202385,2.58680063,17.04936343,0.058926207,22.50832329,0.197231782,0.691314256,0.014419872
2017,Ano Nuevo,MPA,2156.488435,29.41035406,350.1354121,49.30866331,12.943923,0.008235364,20.12234218,0.623669071,1.485415565,0.039102772
2017,Ano Nuevo,REF,2151.209721,70.83771416,305.9167954,31.41125315,12.95665709,0.044564352,19.400473,0.347343728,1.521290634,0.033745555
2017,Bodega Head,MPA,1962.695409,40.7132854,327.2704379,29.99695226,12.25233785,0.010805806,18.66039108,0.041620347,1.606733243,0.03253794
2017,Bodega Head,REF,2229.696355,35.62687222,341.0116353,42.94163658,12.33118579,0.027004232,18.3771755,0.120573938,1.522018028,0.03916089
2017,Carrington Point,MPA,1744.587646,13.7848797,58.56898467,1.609979803,15.33134886,0.013655626,26.39340505,0.20782826,0.636234861,0.007556314
2017,Carrington Point,REF,1830.251869,22.06341341,53.70375784,2.797764765,15.29836165,0.019728446,22.24043365,0.642177465,0.646076707,0.011416849
2017,Piedras Blancas,MPA,1678.134231,21.15729445,360.7157699,27.75916847,13.42330031,0.022982544,25.61048923,0.674042432,1.556935419,0.021501764
2017,Piedras Blancas,REF,1789.910481,36.78009933,134.8428899,8.965029193,13.47481828,0.03197695,22.98573152,0.903219388,1.130993831,0.015851529
2017,Point Buchon,MPA,1993.500985,108.2903256,292.7060784,31.70332741,13.652749,0.024630159,20.64683225,1.128764001,1.484547537,0.036886042
2017,Point Buchon,REF,2146.958564,46.32822834,303.7445756,29.73316814,13.70284582,0.017153431,17.87479964,0.012160716,1.498620113,0.032515415
2017,Point Lobos,MPA,1865.316804,300.659725,374.8997888,50.87295008,12.92583114,0.035611475,22.567607,1.907730005,1.623729024,0.045944681
2017,Point Lobos,REF,1550.522003,141.0094549,388.6666627,48.41817274,13.13327757,0.086639053,20.28585514,1.223130623,1.679706953,0.041755613
2017,Cape Mendocino,MPA,1260.476379,16.18995819,750.2360092,46.41123185,11.11262021,0.016928069,16.25977692,0.343978453,2.056035572,0.0298204
2017,Cape Mendocino,REF,1585.600929,16.76477032,794.12473,33.06588201,11.37411275,0.012845331,16.23157891,0.027757948,2.092914012,0.020460252
2017,South La Jolla,MPA,1547.119381,36.39674903,132.2643646,10.80356214,18.21533664,0.022217282,24.29393091,0.091020081,1.062533222,0.022001506
2017,South La Jolla,REF,1358.400794,11.03138925,134.4731559,12.35081588,18.34359211,0.022265446,24.723618,0.10343697,1.063226691,0.025020733
2017,Stewarts Point,MPA,1269.984504,120.4955076,278.0556612,28.70515714,11.80261325,0.035024473,20.70053475,1.214821752,1.513536746,0.039489463
2017,Stewarts Point,REF,1454.966692,128.6749838,244.6547345,25.59445365,11.867144,0.037868999,24.4010539,0.711937457,1.389094774,0.036510887
2017,Swamis,MPA,1881.928792,37.52129117,87.33180213,7.639844505,18.8124785,0.041850202,27.40082825,0.437649592,0.858935599,0.019985194
2017,Swamis,REF,2272.606108,139.6063907,83.12428463,5.952744276,18.62866955,0.026189383,26.51446955,0.402556303,0.859701835,0.016136917
2017,Ten Mile,MPA,1776.938262,58.33169537,388.3648012,33.50556182,11.9627864,0.033112726,17.0131189,0.195065601,1.65488306,0.039256548
2017,Ten Mile,REF,2209.193127,26.55884663,425.6371666,28.07684672,12.07057792,0.012810473,17.59720038,0.101122642,1.653230848,0.029291323
2018,Anacapa Island,MPA,936.7327245,6.275764536,44.60958892,2.614918237,17.18862083,0.07230734,24.49302567,0.740132225,0.701766585,0.010648196
2018,Anacapa Island,REF,937.6713753,17.96285159,39.00911293,2.057678436,17.34370929,0.035915251,24.285646,0.848712615,0.68574509,0.01023915
2018,Ano Nuevo,MPA,1866.925809,44.61869516,298.8502321,31.4131027,12.98578323,0.010622516,20.62456645,0.702064389,1.417429008,0.037069473
2018,Ano Nuevo,REF,2027.032577,123.8727106,277.9721283,27.2017822,12.946701,0.018933476,19.88014564,0.175794694,1.477091676,0.03451817
2018,Bodega Head,MPA,1853.782877,86.41895371,321.8713818,27.09927841,11.98949662,0.004437285,15.94551715,0.203413199,1.565306817,0.032616605
2018,Bodega Head,REF,1977.806067,40.11636318,339.594542,40.36322858,12.025055,0.012855675,16.47227707,0.146337697,1.464304685,0.03743458
2018,Carrington Point,MPA,1573.033138,12.28322613,48.17152425,0.876010509,15.54478498,0.018657511,22.01693105,0.768028633,0.617915237,0.005223444
2018,Carrington Point,REF,1554.361966,5.92867835,41.84611288,1.257435408,15.48347741,0.015598562,22.84338624,0.962684425,0.602491169,0.005909116
2018,Piedras Blancas,MPA,1478.312354,12.97865161,285.9332321,18.53292171,13.74768495,0.014829905,23.91106229,0.728620295,1.5083459,0.021088021
2018,Piedras Blancas,REF,1799.021216,37.37455948,111.7886731,5.868932842,13.73943454,0.012227195,24.77258732,0.96545465,1.065711816,0.011916324
2018,Point Buchon,MPA,1722.754631,71.36149606,249.2981624,25.34228152,14.02405163,0.009943367,21.90425713,0.784669846,1.42908168,0.036895768
2018,Point Buchon,REF,1908.768369,46.02951769,260.1706799,23.92363426,13.931698,0.019640892,19.90374791,0.232237274,1.447888862,0.032426538
2018,Point Lobos,MPA,1242.576276,68.71544031,297.9587773,33.65471958,13.48851486,0.033674509,18.37846743,0.300593554,1.641212551,0.044883724
2018,Point Lobos,REF,1125.517568,91.44584206,321.2812749,34.27523043,13.503483,0.019092041,17.99129057,0.15684963,1.680431703,0.041390262
2018,Cape Mendocino,MPA,1134.244521,12.35669915,692.340753,42.60847133,10.96663154,0.010007367,21.34268233,0.980575526,2.053450111,0.037064667
2018,Cape Mendocino,REF,1353.744172,13.20628759,684.0414823,29.58885548,11.2335757,0.027115643,22.31070802,0.603434949,2.07717497,0.023685235
2018,South La Jolla,MPA,1483.33599,39.67425824,124.1313594,7.255163807,18.77836273,0.025038638,27.43671073,0.194416595,1.037394235,0.016445052
2018,South La Jolla,REF,1289.70411,7.057288826,129.7985172,8.296854275,18.82040533,0.017157086,26.66590311,0.053183995,1.043611871,0.018501502
2018,Stewarts Point,MPA,1097.140699,109.87615,277.9422662,27.24512931,11.75420556,0.030352334,21.88465625,0.090718592,1.471091745,0.038389768
2018,Stewarts Point,REF,1230.253709,83.08288302,247.6978277,23.72956732,11.7262004,0.01677989,19.3226396,0.742514279,1.321857279,0.034111341
2018,Swamis,MPA,1861.22936,39.7163049,84.68252893,5.806722495,18.82040438,0.016141324,26.945254,0.057882071,0.836276107,0.013533815
2018,Swamis,REF,2199.024946,158.7488809,84.93287267,4.681788489,18.89325082,0.033879596,26.53637518,0.089252737,0.84027568,0.010455669
2018,Ten Mile,MPA,1811.042588,101.050046,339.6330741,28.69953123,11.72662265,0.013353266,18.87112835,1.566896979,1.649907563,0.041407097
2018,Ten Mile,REF,1733.513635,28.35557966,381.8209896,25.24878754,11.65284381,0.021034307,19.88329579,1.025533329,1.634176522,0.031341655
2019,Anacapa Island,MPA,941.9106968,9.785023464,36.69392661,3.256349568,16.52597017,0.017006255,21.86888917,0.223516261,0.580508171,0.01659031
2019,Anacapa Island,REF,919.8072442,16.81559778,31.62169086,2.662905513,16.63525371,0.039573601,21.92737271,0.159458664,0.560674294,0.016254721
2019,Ano Nuevo,MPA,1958.477709,35.56582465,399.1948041,45.78914979,12.80636518,0.007899267,20.05247964,1.206287029,1.559174657,0.044699292
2019,Ano Nuevo,REF,2551.864576,120.9550788,343.493859,31.6022588,12.96988205,0.055459192,18.88500382,1.51915535,1.575542535,0.039880229
2019,Bodega Head,MPA,2165.353882,26.69326976,374.0261523,29.16340746,12.10265069,0.030594986,17.44299546,0.183724353,1.651911704,0.034589675
2019,Bodega Head,REF,2375.061945,50.51581248,389.0476446,44.26458104,12.35432439,0.033170751,18.15251771,0.651561179,1.558728836,0.039063271
2019,Carrington Point,MPA,1361.544814,6.980283043,23.18540047,1.58582678,15.07743576,0.020242164,23.71031581,0.664780964,0.382234735,0.013513331
2019,Carrington Point,REF,1360.774698,4.486577792,24.53537146,1.613318618,14.96253694,0.011189866,20.12969688,0.474926937,0.440607044,0.014120451
2019,Piedras Blancas,MPA,1596.009429,22.12478626,338.8839188,20.15973855,13.50571161,0.01007744,24.08149048,0.23350146,1.611385116,0.021875598
2019,Piedras Blancas,REF,1757.391738,72.96575579,139.0373941,7.294404428,13.41242116,0.006126201,19.33644748,0.831270178,1.162676327,0.014606825
2019,Point Buchon,MPA,1813.173591,54.18474374,286.1015533,27.14523506,13.78519575,0.03580996,22.51830863,2.134894362,1.537343809,0.037848893
2019,Point Buchon,REF,2107.780341,34.55296048,296.3514706,23.93301572,13.86170773,0.008406579,20.87986327,1.728413189,1.560363623,0.030999321
2019,Point Lobos,MPA,1221.812342,59.2100135,313.5386353,30.92255557,13.00932271,0.032265946,18.06501214,0.481444477,1.634268145,0.044360145
2019,Point Lobos,REF,1476.653748,105.2866514,328.2643625,26.76722184,13.39858086,0.120854522,24.95461871,1.922758328,1.687457263,0.041063208
2019,Cape Mendocino,MPA,1113.229526,17.52780381,821.46853,42.97036805,11.22681038,0.017742754,17.75058817,0.034466979,2.137244783,0.033778003
2019,Cape Mendocino,REF,1265.960972,10.75211209,927.0458273,37.19320569,11.45486141,0.014864073,18.23935591,0.299553802,2.16820531,0.023089087
2019,South La Jolla,MPA,1356.225654,38.5655668,117.9501135,6.689116979,17.93030973,0.028739248,25.66447727,0.090035932,1.042755471,0.017843498
2019,South La Jolla,REF,1165.345205,7.160711318,124.8877726,8.784383834,18.31265556,0.039553147,25.95661956,0.066449966,1.043805441,0.020065149
2019,Stewarts Point,MPA,1605.553186,103.3047804,338.7204578,31.39341603,11.72439425,0.025028747,18.25891463,0.753756091,1.582660092,0.041371849
2019,Stewarts Point,REF,1809.648074,117.9267941,291.4546043,26.79273186,11.94266575,0.033865371,21.0667605,0.792119895,1.456229025,0.037399418
2019,Swamis,MPA,1669.837671,70.43569887,80.28901822,5.356808587,18.31071875,0.008367869,25.64319738,0.048257237,0.838140999,0.016076319
2019,Swamis,REF,1920.515208,150.1491948,76.90983136,4.15994451,18.27026255,0.023502931,25.46635836,0.059263423,0.842560087,0.012593199
2019,Ten Mile,MPA,1884.29896,57.17764808,480.7759493,40.24509697,12.4033405,0.037427071,21.0110418,1.413451581,1.647735862,0.043363865
2019,Ten Mile,REF,2039.9207,30.96706814,510.7026002,29.16824547,12.43662604,0.01399915,22.68265458,1.213239563,1.640076514,0.031438342
2020,Anacapa Island,MPA,759.0123457,11.55561517,21.30151431,1.273304214,16.27241383,0.014567188,21.699379,0.126114906,0.480252348,0.007811087
2020,Anacapa Island,REF,663.9462065,44.05953136,18.73508823,1.135438097,16.52663271,0.040626462,22.25913614,0.146956748,0.461333933,0.006571553
2020,Ano Nuevo,MPA,1818.011992,103.9578155,205.0910681,16.12952994,12.64028164,0.003614042,19.75673364,1.063118198,1.450892178,0.041459347
2020,Ano Nuevo,REF,1667.179053,97.00892503,195.1461841,13.92303196,12.80515832,0.045167045,23.41902309,1.336767043,1.498327447,0.038085242
2020,Bodega Head,MPA,1453.813675,100.4587328,232.3156696,15.66312883,11.89441662,0.017021333,21.23521054,0.157237385,1.597484658,0.037489322
2020,Bodega Head,REF,1478.666667,42.62903449,239.7388483,23.79556552,11.997295,0.012265311,22.53484436,1.530785213,1.510378331,0.041395305
2020,Carrington Point,MPA,1796.641975,25.81139609,6.169033008,0.269168788,14.79527086,0.013834237,21.53178448,0.470738918,0.240839122,0.005247523
2020,Carrington Point,REF,1666.464488,30.18192027,10.72557018,0.674490286,14.61730729,0.021848642,22.97700941,0.849952031,0.325253972,0.009134417
2020,Piedras Blancas,MPA,1347.501489,50.67916198,235.3913271,13.8277899,12.92299432,0.014727379,23.55487197,0.659889337,1.563525183,0.024133169
2020,Piedras Blancas,REF,1577.501489,71.97409976,84.32499143,3.273459645,13.01851484,0.011515166,17.74380572,0.099365133,1.083761666,0.012283678
2020,Point Buchon,MPA,1547.957095,76.02167816,208.6993345,19.37682305,13.17536906,0.047133002,20.15442175,0.101092765,1.52276109,0.04161268
2020,Point Buchon,REF,1823.655219,39.26041182,219.6313293,15.25661975,13.399732,0.015804871,21.54727273,0.645376692,1.562921196,0.036657205
2020,Point Lobos,MPA,1214.452116,84.88549637,236.6940619,21.33061648,12.80601379,0.022281662,20.20755,1.29909179,1.623434867,0.048110604
2020,Point Lobos,REF,1255.641101,81.72294511,243.4400545,19.31054527,13.04897871,0.077195964,18.398166,1.10726847,1.64220139,0.045108829
2020,Cape Mendocino,MPA,899.7287037,24.14776241,590.5054075,32.46816941,10.80641325,0.012060256,17.14171088,0.504686522,2.206194026,0.042561304
2020,Cape Mendocino,REF,923.5320755,18.39360166,587.1117498,20.91484035,11.12099892,0.016308507,22.88629511,0.521560752,2.238620281,0.02797124
2020,South La Jolla,MPA,1945.756571,84.63817743,82.90349278,4.218218833,17.84908555,0.024888001,23.58741964,0.041753337,0.974782666,0.016739511
2020,South La Jolla,REF,1949.31994,5.862225083,87.72573908,5.009688265,18.03338489,0.052093247,23.92142667,0.034606469,0.980887812,0.019154508
2020,Stewarts Point,MPA,931.5487377,43.11424244,196.1846783,14.39127767,11.29478225,0.01899407,26.54202063,0.027134222,1.505679651,0.042062612
2020,Stewarts Point,REF,1082.076937,95.92601888,163.2385456,11.59462446,11.4305126,0.031689886,21.6068627,0.19660198,1.369385151,0.035947392
2020,Swamis,MPA,2368.544218,77.75086634,55.40641006,3.558152878,17.91001625,0.0251178,25.22824863,0.014194167,0.786776869,0.01376455
2020,Swamis,REF,2395.110697,138.510162,56.02454653,2.971118261,17.91253991,0.023503279,25.27323882,0.377770227,0.791484759,0.010795779
2020,Ten Mile,MPA,1485.832804,127.1336054,278.4692561,19.41238386,11.73765215,0.02003149,23.1231076,1.037302693,1.686010402,0.049797862
2020,Ten Mile,REF,1838.295883,34.18259958,305.1193488,18.39740846,11.63817296,0.023309686,19.9617275,0.402945873,1.671762805,0.036867212